"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Feb., 2017"	"2017/02"	346	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Mar., 2017"	"2017/03"	414	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Apr., 2017"	"2017/04"	432	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"May, 2017"	"2017/05"	385	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Jun., 2017"	"2017/06"	399	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Jul., 2017"	"2017/07"	370	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Aug., 2017"	"2017/08"	406	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Sep., 2017"	"2017/09"	382	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Oct., 2017"	"2017/10"	331	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Nov., 2017"	"2017/11"	357	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"45-54 years"	"45-54"	"Dec., 2017"	"2017/12"	352	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Jan., 2017"	"2017/01"	948	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Feb., 2017"	"2017/02"	794	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Mar., 2017"	"2017/03"	887	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Apr., 2017"	"2017/04"	846	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"May, 2017"	"2017/05"	828	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Jun., 2017"	"2017/06"	844	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Jul., 2017"	"2017/07"	834	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Aug., 2017"	"2017/08"	809	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Sep., 2017"	"2017/09"	729	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Oct., 2017"	"2017/10"	809	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Nov., 2017"	"2017/11"	821	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"55-64 years"	"55-64"	"Dec., 2017"	"2017/12"	874	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Jan., 2017"	"2017/01"	1144	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Feb., 2017"	"2017/02"	1066	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Mar., 2017"	"2017/03"	1103	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Apr., 2017"	"2017/04"	1032	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"May, 2017"	"2017/05"	1061	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Jun., 2017"	"2017/06"	1040	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Jul., 2017"	"2017/07"	1002	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Aug., 2017"	"2017/08"	1087	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Sep., 2017"	"2017/09"	1034	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Oct., 2017"	"2017/10"	1065	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Nov., 2017"	"2017/11"	1065	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"65-74 years"	"65-74"	"Dec., 2017"	"2017/12"	1215	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Jan., 2017"	"2017/01"	1296	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Feb., 2017"	"2017/02"	1205	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Mar., 2017"	"2017/03"	1365	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Apr., 2017"	"2017/04"	1178	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"May, 2017"	"2017/05"	1186	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Jun., 2017"	"2017/06"	1070	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Jul., 2017"	"2017/07"	1157	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Aug., 2017"	"2017/08"	1078	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Sep., 2017"	"2017/09"	1159	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Oct., 2017"	"2017/10"	1174	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Nov., 2017"	"2017/11"	1234	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"75-84 years"	"75-84"	"Dec., 2017"	"2017/12"	1357	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Jan., 2017"	"2017/01"	1344	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Feb., 2017"	"2017/02"	1149	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Mar., 2017"	"2017/03"	1300	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Apr., 2017"	"2017/04"	1162	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"May, 2017"	"2017/05"	1111	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Jun., 2017"	"2017/06"	1020	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Jul., 2017"	"2017/07"	1063	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Aug., 2017"	"2017/08"	1098	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Sep., 2017"	"2017/09"	1068	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Oct., 2017"	"2017/10"	1111	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Nov., 2017"	"2017/11"	1198	Not Applicable	Not Applicable
	"Ohio"	"39"	"Male"	"M"	"85+ years"	"85+"	"Dec., 2017"	"2017/12"	1366	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Jan., 2017"	"2017/01"	15	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Mar., 2017"	"2017/03"	15	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Apr., 2017"	"2017/04"	16	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"May, 2017"	"2017/05"	17	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Jun., 2017"	"2017/06"	14	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Jul., 2017"	"2017/07"	15	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Aug., 2017"	"2017/08"	18	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Sep., 2017"	"2017/09"	16	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Oct., 2017"	"2017/10"	14	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"< 1 year"	"1"	"Dec., 2017"	"2017/12"	14	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Jan., 2017"	"2017/01"	14	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Mar., 2017"	"2017/03"	12	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Apr., 2017"	"2017/04"	12	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Jun., 2017"	"2017/06"	11	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Aug., 2017"	"2017/08"	11	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Sep., 2017"	"2017/09"	15	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"15-24 years"	"15-24"	"Nov., 2017"	"2017/11"	14	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Jan., 2017"	"2017/01"	22	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Feb., 2017"	"2017/02"	26	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Mar., 2017"	"2017/03"	16	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Apr., 2017"	"2017/04"	27	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"May, 2017"	"2017/05"	20	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Jun., 2017"	"2017/06"	27	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Jul., 2017"	"2017/07"	26	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Aug., 2017"	"2017/08"	24	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Sep., 2017"	"2017/09"	14	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Oct., 2017"	"2017/10"	27	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Nov., 2017"	"2017/11"	21	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"25-34 years"	"25-34"	"Dec., 2017"	"2017/12"	29	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Jan., 2017"	"2017/01"	29	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Feb., 2017"	"2017/02"	40	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Mar., 2017"	"2017/03"	40	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Apr., 2017"	"2017/04"	37	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"May, 2017"	"2017/05"	37	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Jun., 2017"	"2017/06"	37	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Jul., 2017"	"2017/07"	48	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Aug., 2017"	"2017/08"	57	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Sep., 2017"	"2017/09"	28	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Oct., 2017"	"2017/10"	42	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Nov., 2017"	"2017/11"	49	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"35-44 years"	"35-44"	"Dec., 2017"	"2017/12"	44	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Jan., 2017"	"2017/01"	117	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Feb., 2017"	"2017/02"	99	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Mar., 2017"	"2017/03"	101	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Apr., 2017"	"2017/04"	98	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"May, 2017"	"2017/05"	85	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Jun., 2017"	"2017/06"	93	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Jul., 2017"	"2017/07"	92	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Aug., 2017"	"2017/08"	98	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Sep., 2017"	"2017/09"	94	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Oct., 2017"	"2017/10"	95	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Nov., 2017"	"2017/11"	83	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"45-54 years"	"45-54"	"Dec., 2017"	"2017/12"	88	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Jan., 2017"	"2017/01"	226	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Feb., 2017"	"2017/02"	210	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Mar., 2017"	"2017/03"	237	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Apr., 2017"	"2017/04"	219	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"May, 2017"	"2017/05"	196	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Jun., 2017"	"2017/06"	186	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Jul., 2017"	"2017/07"	219	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Aug., 2017"	"2017/08"	191	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Sep., 2017"	"2017/09"	215	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Oct., 2017"	"2017/10"	174	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Nov., 2017"	"2017/11"	195	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"55-64 years"	"55-64"	"Dec., 2017"	"2017/12"	261	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Jan., 2017"	"2017/01"	318	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Feb., 2017"	"2017/02"	318	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Mar., 2017"	"2017/03"	327	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Apr., 2017"	"2017/04"	289	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"May, 2017"	"2017/05"	299	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Jun., 2017"	"2017/06"	244	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Jul., 2017"	"2017/07"	274	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Aug., 2017"	"2017/08"	265	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Sep., 2017"	"2017/09"	285	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Oct., 2017"	"2017/10"	298	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Nov., 2017"	"2017/11"	301	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"65-74 years"	"65-74"	"Dec., 2017"	"2017/12"	337	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Jan., 2017"	"2017/01"	488	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Feb., 2017"	"2017/02"	414	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Mar., 2017"	"2017/03"	409	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Apr., 2017"	"2017/04"	389	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"May, 2017"	"2017/05"	376	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Jun., 2017"	"2017/06"	377	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Jul., 2017"	"2017/07"	334	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Aug., 2017"	"2017/08"	410	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Sep., 2017"	"2017/09"	368	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Oct., 2017"	"2017/10"	438	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Nov., 2017"	"2017/11"	441	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"75-84 years"	"75-84"	"Dec., 2017"	"2017/12"	437	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Jan., 2017"	"2017/01"	654	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Feb., 2017"	"2017/02"	548	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Mar., 2017"	"2017/03"	553	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Apr., 2017"	"2017/04"	521	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"May, 2017"	"2017/05"	491	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Jun., 2017"	"2017/06"	453	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Jul., 2017"	"2017/07"	511	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Aug., 2017"	"2017/08"	513	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Sep., 2017"	"2017/09"	517	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Oct., 2017"	"2017/10"	511	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Nov., 2017"	"2017/11"	526	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Female"	"F"	"85+ years"	"85+"	"Dec., 2017"	"2017/12"	611	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Jan., 2017"	"2017/01"	18	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Feb., 2017"	"2017/02"	20	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Mar., 2017"	"2017/03"	18	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Apr., 2017"	"2017/04"	18	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"May, 2017"	"2017/05"	26	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Jun., 2017"	"2017/06"	23	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Jul., 2017"	"2017/07"	21	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Aug., 2017"	"2017/08"	18	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Sep., 2017"	"2017/09"	11	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Oct., 2017"	"2017/10"	16	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Nov., 2017"	"2017/11"	13	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"< 1 year"	"1"	"Dec., 2017"	"2017/12"	14	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Jan., 2017"	"2017/01"	27	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Feb., 2017"	"2017/02"	15	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Mar., 2017"	"2017/03"	35	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Apr., 2017"	"2017/04"	20	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"May, 2017"	"2017/05"	38	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Jun., 2017"	"2017/06"	40	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Jul., 2017"	"2017/07"	29	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Aug., 2017"	"2017/08"	31	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Sep., 2017"	"2017/09"	36	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Oct., 2017"	"2017/10"	26	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Nov., 2017"	"2017/11"	17	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"15-24 years"	"15-24"	"Dec., 2017"	"2017/12"	27	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Jan., 2017"	"2017/01"	50	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Feb., 2017"	"2017/02"	49	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Mar., 2017"	"2017/03"	46	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Apr., 2017"	"2017/04"	48	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"May, 2017"	"2017/05"	37	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Jun., 2017"	"2017/06"	54	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Jul., 2017"	"2017/07"	50	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Aug., 2017"	"2017/08"	40	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Sep., 2017"	"2017/09"	41	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Oct., 2017"	"2017/10"	53	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Nov., 2017"	"2017/11"	47	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"25-34 years"	"25-34"	"Dec., 2017"	"2017/12"	57	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"35-44 years"	"35-44"	"Jan., 2017"	"2017/01"	71	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"35-44 years"	"35-44"	"Feb., 2017"	"2017/02"	60	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Male"	"M"	"35-44 years"	"35-44"	"Mar., 2017"	"2017/03"	71	Not Applicable	Not Applicable
